,PKCosecha,PKCiclo,Fecha,Parcial,CantidadCosechada,PesoPromedio,Dispersion,VentaUSDReal,Usuario,TimeStamp,FechaSiembra,FechaCosecha,cycle_days
223,4360,3551,2022-04-20,0,962963,0.54000002,0,0.0,17,04/25/22 16:31:35,2022-03-29,2022-04-20,22.0
224,4361,3552,2022-04-23,0,1154688,0.63999999,0,0.0,17,04/25/22 16:33:38,2022-03-29,2022-04-23,25.0
225,4362,3553,2022-04-23,0,1024615,1.3,0,0.0,17,04/25/22 16:36:09,2022-03-29,2022-04-23,25.0
226,4363,3554,2022-04-24,0,1129167,0.47999999,0,0.0,17,04/25/22 16:38:15,2022-04-05,2022-04-24,19.0
227,4364,3526,2022-04-21,0,691229,24.17,0,65244.0,17,05/06/22 13:22:13,2022-01-30,2022-04-21,81.0
228,4365,3545,2022-04-25,1,374700,20.0,0,21864.0,17,05/06/22 13:18:18,2022-03-02,2022-05-11,54.0
229,4366,3544,2022-04-26,1,387059,17.0,0,17930.0,17,05/06/22 13:18:56,2022-03-02,2022-06-03,55.0
230,4367,3533,2022-04-27,1,323364,22.0,0,22769.0,17,05/06/22 13:19:27,2022-02-18,2022-05-18,68.0
231,4368,3534,2022-04-29,1,295600,25.0,0,24696.0,17,05/16/22 15:58:39,2022-02-17,2022-05-17,71.0
232,4369,3550,2022-04-30,1,510214,14.0,0,19215.0,17,05/31/22 15:35:24,2022-03-16,2022-06-03,45.0
233,4370,3549,2022-05-01,1,488667,15.0,0,20442.0,17,05/31/22 15:35:57,2022-03-16,2022-06-01,46.0
234,4371,3547,2022-05-02,1,388625,16.0,0,15966.0,17,05/31/22 15:36:33,2022-03-14,2022-05-31,49.0
235,4372,3548,2022-05-03,1,343333,16.5,0,16971.0,17,05/16/22 15:59:17,2022-03-15,2022-05-30,49.0
236,4373,3544,2022-05-13,1,362724,20.629999,0,27412.0,17,05/31/22 15:37:10,2022-03-02,2022-06-03,72.0
237,4374,3545,2022-05-11,0,826110,22.52,0,62825.0,17,05/31/22 15:32:31,2022-03-02,2022-05-11,70.0
238,4375,3539,2022-05-16,0,408401,23.57,0,34942.0,17,05/31/22 15:33:15,2022-02-26,2022-05-16,79.0
239,4376,3534,2022-05-17,0,477767,30.0,0,57625.0,17,05/31/22 16:13:43,2022-02-17,2022-05-17,89.0
240,4377,3533,2022-05-18,0,607098,28.6,0,65106.0,17,05/31/22 16:14:34,2022-02-18,2022-05-18,89.0
241,4378,3550,2022-05-23,1,232425,21.280001,0,16470.0,17,06/06/22 17:38:54,2022-03-16,2022-06-03,68.0
242,4379,3563,2022-05-21,0,392857,0.56,0,0.0,17,05/31/22 15:49:53,2022-04-28,2022-05-21,23.0
243,4380,3564,2022-05-22,0,928571,0.56,0,0.0,17,05/31/22 16:05:03,2022-04-28,2022-05-22,24.0
244,4381,3548,2022-05-30,0,743000,26.0,0,63391.0,17,06/19/22 13:23:11,2022-03-15,2022-05-30,76.0
245,4382,3549,2022-05-24,1,159982,22.790001,0,12597.0,17,06/06/22 17:39:15,2022-03-16,2022-06-01,69.0
246,4383,3569,2022-05-24,0,1300000,0.1,0,4.02,17,06/06/22 16:24:06,2022-05-12,2022-05-24,12.0
247,4384,3565,2022-05-22,0,1953846,0.71499997,0,0.0,17,06/06/22 17:35:47,2022-04-29,2022-05-22,23.0
248,4385,3547,2022-05-31,0,636914,25.0,0,53174.0,17,06/19/22 13:24:15,2022-03-14,2022-05-31,78.0
249,4386,3549,2022-06-01,0,621700,25.299999,0,50764.0,17,06/19/22 13:25:13,2022-03-16,2022-06-01,77.0
250,4387,3550,2022-06-03,0,581870,24.709999,0,44420.0,17,06/19/22 13:29:13,2022-03-16,2022-06-03,79.0
251,4388,3571,2022-06-13,0,1320000,0.15000001,0,0.0,17,06/19/22 13:18:30,2022-05-27,2022-06-13,17.0
252,4389,3572,2022-06-13,0,1000000,0.16,0,0.0,17,06/19/22 13:20:29,2022-05-27,2022-06-13,17.0
253,4390,3573,2022-06-14,0,1194444,0.18000001,0,0.0,17,06/19/22 13:21:53,2022-05-28,2022-06-14,17.0
254,4391,3544,2022-06-03,0,361615,30.219999,0,37758.0,17,06/19/22 13:26:43,2022-03-02,2022-06-03,93.0
255,4392,3559,2022-06-08,1,177436,19.190001,0,10285.0,17,06/28/22 13:36:10,2022-04-23,2022-07-19,46.0
256,4393,3557,2022-06-09,1,130260,18.09,0,6094.0,17,06/27/22 17:57:09,2022-04-20,2022-07-11,50.0
257,4394,3562,2022-06-10,1,182059,17.389999,0,8340.0,17,06/27/22 17:58:32,2022-04-16,2022-07-10,55.0
258,4395,3560,2022-06-11,1,203235,17.620001,0,9424.0,17,06/27/22 17:59:25,2022-04-24,2022-07-15,48.0
259,4396,3561,2022-06-15,1,165278,18.0,0,8349.0,17,06/27/22 18:00:18,2022-04-15,2022-07-21,61.0
260,4397,3558,2022-06-20,1,89910,18.83,0,5037.0,17,06/28/22 13:36:43,2022-04-23,2022-07-20,58.0
261,4398,3574,2022-06-14,0,2747619,0.20999999,0,0.0,17,06/28/22 13:32:38,2022-05-28,2022-06-14,17.0
262,4399,3561,2022-06-25,1,132665,21.0,0,9599.0,17,07/12/22 22:39:03,2022-04-15,2022-07-21,71.0
263,4400,3562,2022-07-10,0,486856,23.98,0,43464.0,17,07/24/22 21:32:41,2022-04-16,2022-07-10,85.0
264,4401,3557,2022-07-11,0,455337,27.299999,0,54055.0,17,07/24/22 21:33:15,2022-04-20,2022-07-11,82.0
265,4402,3560,2022-06-26,1,158918,22.0,0,12194.0,17,07/12/22 22:39:47,2022-04-24,2022-07-15,63.0
266,4403,3558,2022-06-27,1,157525,23.0,0,12446.0,17,07/12/22 22:40:35,2022-04-23,2022-07-20,65.0
267,4404,3559,2022-06-28,1,138260,26.6,0,14214.0,17,07/12/22 22:41:25,2022-04-23,2022-07-19,66.0
268,4405,3557,2022-06-30,1,130315,26.4,0,13707.0,17,07/12/22 22:43:05,2022-04-20,2022-07-11,71.0
269,4406,3562,2022-06-30,1,126231,23.379999,0,10372.0,17,07/12/22 22:43:51,2022-04-16,2022-07-10,75.0
270,4407,3560,2022-07-15,0,428275,27.02,0,50228.0,17,07/24/22 21:33:45,2022-04-24,2022-07-15,82.0
271,4408,3568,2022-07-13,1,342420,13.24,0,14624.0,17,07/24/22 21:35:18,2022-05-22,2022-08-16,52.0
272,4409,3559,2022-07-19,0,463101,27.02,0,54013.0,17,08/01/22 18:29:49,2022-04-23,2022-07-19,87.0
273,4410,3558,2022-07-20,0,345559,27.02,0,35793.0,17,08/01/22 18:52:40,2022-04-23,2022-07-20,88.0
274,4412,3578,2022-07-21,0,952000,0.25,0,0.0,17,07/24/22 21:36:36,2022-06-26,2022-07-21,25.0
275,4413,3579,2022-07-22,0,1044000,0.25,0,0.0,17,07/24/22 21:37:54,2022-06-26,2022-07-22,26.0
276,4414,3584,2022-07-22,0,925000,0.28,0,0.0,17,07/24/22 21:38:50,2022-07-01,2022-07-22,21.0
277,4415,3561,2022-07-21,0,402725,26.42,0,45168.0,17,08/01/22 18:43:38,2022-04-15,2022-07-21,97.0
278,4416,3570,2022-07-22,1,215024,14.71,0,6155.0,17,08/01/22 18:54:53,2022-05-24,2022-08-26,59.0
279,4417,3567,2022-07-22,1,205291,22.870001,0,16163.0,17,08/01/22 18:56:02,2022-05-22,2022-08-14,61.0
280,4418,3568,2022-07-23,1,286425,17.09,0,15919.0,17,08/01/22 18:57:06,2022-05-22,2022-08-16,62.0
281,4419,3566,2022-07-29,0,102781,26.969999,0,12142.0,17,08/18/22 10:54:20,2022-05-21,2022-07-29,69.0
282,4420,3582,2022-07-25,0,1243750,0.63999999,0,0.0,17,08/01/22 18:59:24,2022-06-26,2022-07-25,29.0
283,4421,3585,2022-07-25,0,731707,0.41,0,0.0,17,08/01/22 19:03:15,2022-06-28,2022-07-25,27.0
284,4422,3583,2022-07-26,0,1082500,0.40000001,0,6.0,17,08/01/22 19:06:49,2022-06-28,2022-07-26,28.0
285,4423,3567,2022-08-14,0,386982,28.5,0,43140.0,17,08/29/22 16:15:18,2022-05-22,2022-08-14,84.0
286,4424,3568,2022-08-16,0,817797,24.33,0,82697.0,2,09/05/22 13:49:25,2022-05-22,2022-08-16,86.0
287,4425,3591,2022-08-10,0,523077,0.13,0,0.0,17,08/29/22 16:24:05,2022-07-26,2022-08-10,15.0
288,4426,3570,2022-08-26,0,750410,25.629999,0,86624.0,2,09/05/22 18:09:02,2022-05-24,2022-08-26,94.0
289,4427,3593,2022-08-27,0,1212000,0.25,0,0.0,17,08/30/22 08:22:58,2022-08-09,2022-08-27,18.0
290,4428,3580,2022-09-06,1,254385,26.0,0,28164.0,17,09/26/22 22:26:26,2022-06-14,2022-09-26,84.0
291,4429,3581,2022-09-08,1,396723,22.889999,0,38554.0,17,09/26/22 22:26:58,2022-06-14,2022-09-27,86.0
292,4430,3577,2022-09-09,1,195978,27.35,0,23703.0,17,09/26/22 22:27:19,2022-06-14,2022-09-24,87.0
293,4431,3594,2022-09-01,0,2251923,0.51999998,0,0.0,17,09/10/22 22:51:04,2022-08-09,2022-09-01,23.0
294,4432,3575,2022-09-10,1,236799,26.93,0,29924.0,17,09/26/22 22:27:43,2022-06-13,2022-09-23,89.0
295,4433,3576,2022-09-14,0,495980,28.360001,0,62570.0,17,09/26/22 22:23:09,2022-06-13,2022-09-14,93.0
296,4434,3575,2022-09-23,0,388729,29.9,0,51739.0,17,10/03/22 13:18:01,2022-06-13,2022-09-23,102.0
297,4435,3577,2022-09-24,0,469663,30.59,0,62385.0,17,10/03/22 13:29:47,2022-06-14,2022-09-24,102.0
298,4436,3598,2022-09-16,0,1622222,0.090000004,0,0.0,17,09/26/22 22:35:35,2022-09-05,2022-09-16,11.0
299,4437,3580,2022-09-26,0,349098,33.259998,0,58149.0,17,10/13/22 20:12:16,2022-06-14,2022-09-26,104.0
300,4438,3581,2022-09-27,0,471298,27.42,0,60323.0,17,10/13/22 20:12:52,2022-06-14,2022-09-27,105.0
301,4439,3586,2022-10-07,0,607848,25.610001,0,65562.0,17,10/25/22 18:09:50,2022-07-21,2022-10-07,78.0
302,4440,3590,2022-10-08,0,391265,25.299999,0,40950.0,17,10/25/22 18:10:43,2022-07-25,2022-10-08,75.0
303,4441,3587,2022-10-09,0,258698,25.809999,0,28396.0,17,10/25/22 18:11:18,2022-07-22,2022-10-09,79.0
304,4442,3599,2022-09-22,0,1095000,0.2,0,0.0,17,10/13/22 20:15:31,2022-09-05,2022-09-22,17.0
305,4443,3602,2022-10-04,0,1190000,0.2,0,0.0,17,10/13/22 20:16:45,2022-09-15,2022-10-04,19.0
306,4444,3603,2022-10-05,0,1124000,0.25,0,0.0,17,10/13/22 20:18:25,2022-09-15,2022-10-05,20.0
307,4445,3601,2022-10-06,0,2091667,0.36000001,0,0.0,17,10/13/22 20:20:09,2022-09-14,2022-10-06,22.0
308,4446,3588,2022-10-13,1,208913,23.0,0,20303.0,17,10/25/22 18:12:50,2022-07-22,2022-10-25,83.0
309,4447,3610,2022-10-23,0,1469231,0.13,0,0.0,17,10/25/22 18:03:22,2022-10-06,2022-10-23,17.0
310,4448,3611,2022-10-23,0,1663636,0.11,0,0.0,17,10/25/22 18:05:22,2022-10-06,2022-10-23,17.0
311,4449,3589,2022-10-23,0,538477,29.68,0,63816.0,17,10/31/22 13:34:31,2022-07-25,2022-10-23,90.0
312,4450,3588,2022-10-25,0,392680,25.41,0,42719.0,17,11/10/22 09:04:19,2022-07-22,2022-10-25,95.0
313,4451,3595,2022-10-26,0,328808,25.41,0,32552.0,17,11/10/22 09:05:06,2022-07-26,2022-10-26,92.0
314,4452,3592,2022-10-27,1,141676,18.5,0,8308.0,17,11/10/22 09:06:20,2022-08-10,2022-11-09,78.0
315,4453,3614,2022-11-04,0,938462,0.13,0,0.0,17,11/10/22 07:53:02,2022-10-17,2022-11-04,18.0
316,4454,3615,2022-11-05,0,950000,0.14,0,0.0,17,11/10/22 07:56:03,2022-10-17,2022-11-05,19.0
317,4455,3609,2022-11-05,0,1366667,0.12,0,0.0,17,11/10/22 08:09:18,2022-10-17,2022-11-05,19.0
318,4456,3616,2022-11-06,0,1190000,0.2,0,0.0,17,11/10/22 09:01:02,2022-10-17,2022-11-06,20.0
319,4457,3597,2022-11-07,1,358876,16.73,0,17575.0,17,11/14/22 13:30:53,2022-09-01,2022-11-26,67.0
320,4458,3592,2022-11-09,0,262684,22.43,0,20249.0,17,12/02/22 13:00:31,2022-08-10,2022-11-09,91.0
321,4459,3596,2022-11-11,1,271667,18.0,0,15182.0,17,12/02/22 12:59:46,2022-08-27,2022-11-27,76.0
322,4460,3597,2022-11-26,0,763261,23.0,0,54475.0,17,12/02/22 13:21:43,2022-09-01,2022-11-26,86.0
323,4461,3596,2022-11-27,0,677378,22.5,0,45796.0,17,12/02/22 13:23:07,2022-08-27,2022-11-27,92.0
324,4462,3621,2022-11-23,0,450000,0.2,0,0.0,17,12/02/22 13:33:26,2022-11-06,2022-11-23,17.0
325,4463,3625,2022-12-09,0,1400000,0.2,0,0.0,17,12/12/22 17:47:11,2022-11-24,2022-12-09,15.0
326,4464,3624,2022-12-09,0,1988889,0.27000001,0,0.0,17,12/22/22 08:42:38,2022-11-25,2022-12-09,14.0
327,4465,3600,2022-12-15,1,338905,21.0,0,21919.0,17,12/22/22 08:45:28,2022-09-16,2023-01-07,90.0
328,4466,3607,2022-12-18,1,290570,19.299999,0,17188.0,17,01/04/23 11:32:38,2022-10-06,2023-01-05,73.0
329,4467,3606,2022-12-20,1,225535,24.75,0,18649.0,17,01/04/23 11:33:18,2022-10-05,2023-01-10,76.0
330,4468,3604,2022-12-21,1,282235,24.43,0,23677.0,17,01/04/23 11:33:41,2022-09-22,2023-01-07,90.0
331,4469,3605,2022-12-22,1,243616,21.85,0,16541.0,17,01/04/23 11:34:04,2022-10-04,2023-02-03,79.0
332,4470,3607,2023-01-05,0,523594,28.440001,0,55059.0,17,01/20/23 10:00:01,2022-10-06,2023-01-05,91.0
333,4471,3600,2023-01-07,0,611270,29.459999,0,65624.0,17,01/20/23 10:00:38,2022-09-16,2023-01-07,113.0
334,4472,3604,2023-01-07,0,413169,31.209999,0,49089.0,17,01/20/23 10:01:25,2022-09-22,2023-01-07,107.0
335,4473,3612,2023-01-08,1,381455,19.790001,0,23778.0,17,01/20/23 10:06:50,2022-10-23,2023-02-07,77.0
336,4474,3629,2023-01-11,0,1200000,0.2,0,0.0,17,01/20/23 09:45:48,2022-12-24,2023-01-11,18.0
337,4475,3623,2023-01-17,0,920000,0.69999999,0,0.0,17,01/20/23 09:57:02,2022-12-24,2023-01-17,24.0
338,4476,3606,2023-01-10,0,363005,33.41,0,46313.0,17,01/20/23 10:02:56,2022-10-05,2023-01-10,97.0
339,4477,3613,2023-01-11,1,366458,19.200001,0,22944.0,17,01/20/23 10:07:24,2022-10-23,2023-02-06,80.0
340,4478,3618,2023-01-17,1,133193,23.68,0,10941.0,17,01/29/23 11:16:53,2022-11-05,2023-02-16,73.0
341,4479,3608,2023-01-22,0,467053,35.330002,0,72711.0,17,02/06/23 21:49:16,2022-10-06,2023-01-22,108.0
342,4480,3617,2023-01-20,1,160652,20.559999,0,11951.0,17,01/29/23 11:17:34,2022-11-04,2023-02-14,77.0
343,4481,3612,2023-01-23,1,281272,25.469999,0,27862.0,17,02/06/23 21:52:31,2022-10-23,2023-02-07,92.0
344,4482,3628,2023-01-16,0,2432143,0.83999997,0,0.0,17,01/24/23 10:04:14,2022-12-23,2023-01-16,24.0
345,4483,3613,2023-01-24,1,275604,24.43,0,23830.0,17,02/06/23 21:54:00,2022-10-23,2023-02-06,93.0
346,4484,3619,2023-01-26,1,273423,23.780001,0,24417.0,17,02/06/23 21:54:32,2022-11-05,2023-02-22,82.0
347,4485,3605,2023-02-03,0,472462,34.57,0,72219.0,17,03/01/23 19:26:00,2022-10-04,2023-02-03,122.0
348,4486,3613,2023-02-06,0,429678,28.540001,0,47588.0,17,03/02/23 08:46:04,2022-10-23,2023-02-06,106.0
349,4487,3612,2023-02-07,0,369008,30.33,0,45004.0,17,03/02/23 08:47:49,2022-10-23,2023-02-07,107.0
350,4488,3620,2023-02-10,0,590929,28.0,0,65497.0,17,03/02/23 08:48:38,2022-11-06,2023-02-10,96.0
351,4489,3617,2023-02-14,0,371267,30.0,0,46445.0,17,03/02/23 08:49:22,2022-11-04,2023-02-14,102.0
352,4490,3618,2023-02-16,0,270000,25.6,0,23863.0,17,03/02/23 08:49:52,2022-11-05,2023-02-16,103.0
353,4491,3622,2023-02-19,0,286950,27.51,0,31881.0,17,03/02/23 08:50:16,2022-11-25,2023-02-19,86.0
354,4492,3619,2023-02-22,0,463731,31.68,0,58720.0,17,03/02/23 08:50:50,2022-11-05,2023-02-22,109.0
355,4493,3627,2023-02-23,0,931422,21.450001,0,67481.0,17,03/02/23 08:51:42,2022-12-09,2023-02-23,76.0
356,4494,3627,2023-02-09,1,337882,17.0,0,17713.0,17,03/02/23 08:52:06,2022-12-09,2023-02-23,62.0
357,4495,3626,2023-02-13,1,326579,19.0,0,20800.0,17,03/02/23 08:52:28,2022-12-09,2023-03-09,66.0
358,4496,3636,2023-02-07,0,1043396,0.52999997,0,0.0,17,03/02/23 08:59:55,2023-01-21,2023-02-07,17.0
359,4497,3637,2023-02-08,0,1170000,0.69999999,0,0.0,17,03/02/23 09:37:50,2023-01-21,2023-02-08,18.0
360,4498,3634,2023-02-14,0,1118750,0.31999999,0,0.0,17,03/07/23 11:35:10,2023-01-29,2023-02-14,16.0
361,4499,3635,2023-02-15,0,1064103,0.38999999,0,0.0,17,03/07/23 11:36:44,2023-01-29,2023-02-15,17.0
362,4500,3642,2023-03-13,0,935000,0.40000001,0,0.0,17,03/15/23 09:02:33,2023-02-24,2023-03-13,17.0
363,4501,3626,2023-03-09,0,679202,26.83,0,68714.0,17,03/15/23 09:04:16,2022-12-09,2023-03-09,90.0
364,4502,3631,2023-03-07,1,221412,17.0,0,11173.0,17,03/15/23 09:04:43,2023-01-17,2023-03-25,49.0
365,4503,3633,2023-03-11,1,333571,16.799999,0,15315.0,17,03/20/23 16:06:57,2023-01-16,2023-04-07,54.0
366,4504,3643,2023-03-14,0,1106000,0.5,0,0.0,17,03/20/23 16:11:43,2023-02-24,2023-03-14,18.0
367,4505,3630,2023-03-15,1,229212,17.389999,0,11471.0,17,03/20/23 22:08:33,2023-01-11,2023-03-29,63.0
368,4506,3644,2023-03-14,0,2758621,0.57999998,0,0.0,17,03/20/23 22:39:32,2023-02-28,2023-03-14,14.0
369,4507,3649,2023-03-23,0,676667,0.30000001,0,0.0,17,03/31/23 12:01:36,2023-03-06,2023-03-23,17.0
370,4508,3650,2023-03-23,0,697500,0.40000001,0,0.0,17,03/31/23 12:03:05,2023-03-06,2023-03-23,17.0
371,4509,3651,2023-03-23,0,1623077,0.38999999,0,0.0,17,03/31/23 12:04:47,2023-03-06,2023-03-23,17.0
372,4510,3631,2023-03-25,0,512542,23.6,0,43031.0,17,03/31/23 12:13:44,2023-01-17,2023-03-25,67.0
373,4511,3632,2023-03-28,0,798136,22.0,0,59436.0,17,03/31/23 12:14:18,2023-01-16,2023-03-28,71.0
374,4512,3630,2023-03-29,0,488211,21.629999,0,35669.0,17,04/05/23 09:48:15,2023-01-11,2023-03-29,77.0
375,4513,3633,2023-04-07,0,729538,26.0,0,68955.0,17,04/22/23 00:17:38,2023-01-16,2023-04-07,81.0
376,4514,3653,2023-04-10,0,1427500,0.40000001,0,0.0,17,04/11/23 08:30:05,2023-03-24,2023-04-10,17.0
377,4515,3652,2023-04-11,0,1602500,0.40000001,0,0.0,17,04/11/23 08:31:53,2023-03-24,2023-04-11,18.0
378,4516,3654,2023-04-12,0,2440449,0.88999999,0,0.0,17,04/22/23 00:15:32,2023-03-24,2023-04-12,19.0
379,4517,3638,2023-04-20,0,690000,26.0,0,66309.0,17,04/26/23 17:47:16,2023-02-07,2023-04-20,72.0
380,4518,3641,2023-04-21,0,753640,25.0,0,67149.0,17,04/26/23 17:48:21,2023-02-15,2023-04-21,65.0
381,4519,3640,2023-04-26,0,730133,24.889999,0,66931.0,17,05/05/23 09:29:33,2023-02-14,2023-04-26,71.0
382,4520,3639,2023-05-02,0,759500,26.42,0,71314.0,17,05/15/23 13:19:52,2023-02-08,2023-05-02,83.0
383,4521,3661,2023-05-08,0,602222,0.44999999,0,0.0,17,05/15/23 13:09:00,2023-04-21,2023-05-08,17.0
384,4522,3662,2023-05-08,0,635556,0.44999999,0,0.0,17,05/15/23 13:13:50,2023-04-21,2023-05-08,17.0
385,4523,3663,2023-05-10,0,2478333,0.60000002,0,0.0,17,05/15/23 13:15:16,2023-04-21,2023-05-10,19.0
386,4524,3664,2023-05-11,0,1248000,0.5,0,0.0,17,05/15/23 13:17:27,2023-04-26,2023-05-11,15.0
387,4525,3648,2023-05-12,1,321633,19.6,0,23404.0,17,06/05/23 13:38:36,2023-03-14,2023-06-05,59.0
388,4526,3645,2023-05-13,1,195059,17.0,0,7991.0,17,06/05/23 13:39:01,2023-03-13,2023-05-28,61.0
389,4527,3647,2023-05-17,1,253526,19.0,0,15353.0,17,06/05/23 13:39:20,2023-03-14,2023-05-30,64.0
390,4528,3656,2023-05-24,1,286237,18.6,0,14779.0,17,06/05/23 13:39:40,2023-03-23,2023-06-20,62.0
391,4529,3646,2023-05-26,0,825350,20.0,0,47094.0,17,06/05/23 13:36:47,2023-03-14,2023-05-26,73.0
392,4530,3645,2023-05-28,0,626263,19.0,0,30368.0,17,06/05/23 13:37:11,2023-03-13,2023-05-28,76.0
393,4531,3647,2023-05-30,0,735381,21.0,0,38269.0,17,06/05/23 13:37:38,2023-03-14,2023-05-30,77.0
394,4532,3655,2023-05-27,1,336087,18.4,0,18224.0,17,06/05/23 13:39:59,2023-03-23,2023-07-04,65.0
395,4533,3648,2023-05-28,1,237400,25.0,0,20353.0,17,05/30/23 09:27:12,2023-03-14,2023-06-05,75.0
396,4534,3648,2023-06-05,0,468704,27.0,0,45322.0,17,06/19/23 17:47:56,2023-03-14,2023-06-05,83.0
397,4535,3659,2023-06-07,1,290000,17.700001,0,16175.0,17,06/28/23 19:15:19,2023-04-12,2023-06-27,56.0
398,4536,3657,2023-06-08,1,398121,16.5,0,18487.0,17,06/28/23 19:15:59,2023-04-10,2023-07-01,59.0
399,4537,3658,2023-06-14,1,350974,19.5,0,22603.0,17,06/28/23 19:16:21,2023-04-11,2023-06-22,64.0
400,4538,3660,2023-06-15,1,354731,18.6,0,20659.0,17,06/28/23 19:17:25,2023-04-12,2023-06-24,64.0
401,4539,3671,2023-06-06,0,909302,0.43000001,0,0.0,17,06/19/23 17:50:35,2023-05-19,2023-06-06,18.0
402,4540,3670,2023-06-06,0,770000,0.5,0,0.0,17,06/19/23 17:52:01,2023-05-19,2023-06-06,18.0
403,4541,3669,2023-06-09,0,2535789,0.94999999,0,0.0,17,06/19/23 17:53:36,2023-05-16,2023-06-09,24.0
404,4542,3656,2023-06-20,0,851883,23.9,0,63085.0,17,06/28/23 19:12:58,2023-03-23,2023-06-20,89.0
405,4543,3658,2023-06-22,0,891878,21.299999,0,61961.0,17,06/28/23 19:13:39,2023-04-11,2023-06-22,72.0
406,4544,3660,2023-06-24,0,829257,20.200001,0,49073.0,17,06/28/23 19:14:30,2023-04-12,2023-06-24,73.0
407,4545,3659,2023-06-27,0,578381,23.219999,0,39344.0,17,06/28/23 19:14:54,2023-04-12,2023-06-27,76.0
408,4546,3657,2023-07-01,0,798578,22.5,0,54585.0,17,07/12/23 11:15:13,2023-04-10,2023-07-01,82.0
409,4547,3655,2023-07-04,0,636033,30.0,0,69758.0,17,07/12/23 11:15:48,2023-03-23,2023-07-04,103.0
410,4548,3680,2023-07-10,0,2528736,0.87,0,0.0,17,07/17/23 14:03:30,2023-06-16,2023-07-10,24.0
411,4549,3678,2023-07-07,0,1081967,0.61000001,0,0.0,17,07/11/23 15:43:54,2023-06-15,2023-07-07,22.0
412,4550,3679,2023-07-08,0,1114074,0.67500001,0,0.0,17,07/11/23 15:44:50,2023-06-15,2023-07-08,23.0
413,4551,3681,2023-07-11,0,790000,0.80000001,0,0.0,17,07/11/23 15:45:34,2023-06-17,2023-07-11,24.0
414,4552,3666,2023-07-25,0,890516,22.459999,0,59762.0,17,08/07/23 14:16:16,2023-05-10,2023-07-25,76.0
415,4553,3668,2023-07-26,0,768472,21.790001,0,47514.0,17,08/07/23 14:16:48,2023-05-11,2023-07-26,76.0
416,4554,3667,2023-07-27,0,958887,23.18,0,67214.0,17,08/07/23 14:17:18,2023-05-10,2023-07-27,78.0
417,4555,3665,2023-08-02,0,941167,24.0,0,65183.0,17,08/10/23 15:03:48,2023-05-08,2023-08-02,86.0
418,4556,3675,2023-08-04,1,279568,18.5,0,14300.0,17,08/07/23 14:18:17,2023-06-09,2023-08-24,56.0
419,4557,3676,2023-07-06,0,604918,0.61000001,0,0.0,17,08/07/23 21:12:22,2023-06-15,2023-07-06,21.0
420,4558,3677,2023-07-06,0,532353,0.68000001,0,0.0,17,08/07/23 21:12:44,2023-06-15,2023-07-06,21.0
421,4559,3673,2023-08-08,1,129053,22.5,0,8507.0,17,08/10/23 15:03:01,2023-06-06,2023-08-19,63.0
422,4560,3689,2023-08-08,0,830588,0.85000002,0,0.0,17,08/12/23 15:57:26,2023-07-19,2023-08-08,20.0
423,4561,3690,2023-08-09,0,420000,0.60000002,0,0.0,17,08/12/23 15:57:58,2023-07-19,2023-08-09,21.0
424,4562,3691,2023-08-09,0,464815,0.54000002,0,0.0,17,08/12/23 15:58:26,2023-07-19,2023-08-09,21.0
425,4563,3688,2023-08-10,0,1663717,1.13,0,0.0,17,08/12/23 15:58:50,2023-07-18,2023-08-10,23.0
426,4564,3674,2023-08-10,1,223554,21.27,0,13930.0,17,08/14/23 22:49:46,2023-06-09,2023-08-23,62.0
427,4565,3672,2023-08-11,1,174212,20.940001,0,10687.0,17,08/14/23 22:50:10,2023-06-06,2023-09-01,66.0
428,4566,3673,2023-08-19,0,356440,25.0,0,30561.0,17,08/21/23 20:39:20,2023-06-06,2023-08-19,74.0
429,4567,3674,2023-08-23,0,540840,25.0,0,46370.0,17,08/27/23 15:17:41,2023-06-09,2023-08-23,75.0
430,4568,3675,2023-08-24,0,709386,25.889999,0,62988.0,17,08/27/23 15:18:32,2023-06-09,2023-08-24,76.0
431,4569,3672,2023-09-01,0,525299,26.799999,0,48434.0,17,09/11/23 22:55:35,2023-06-06,2023-09-01,87.0
432,4570,3696,2023-08-30,0,2238596,0.56999999,0,0.0,17,09/04/23 17:56:38,2023-08-12,2023-08-30,18.0
433,4571,3697,2023-08-30,0,667925,0.52999997,0,0.0,17,09/04/23 18:00:21,2023-08-12,2023-08-30,18.0
434,4572,3698,2023-08-30,0,715686,1.02,0,0.0,17,09/11/23 22:47:43,2023-08-12,2023-08-30,18.0
435,4573,3683,2023-09-06,1,200923,23.83,0,15300.0,17,09/17/23 13:14:58,2023-07-06,2023-09-21,62.0
436,4574,3684,2023-09-07,1,219624,22.879999,0,17800.0,17,09/17/23 13:15:41,2023-07-07,2023-09-19,62.0
437,4575,3685,2023-09-08,1,191451,26.67,0,18527.0,17,09/17/23 13:16:05,2023-07-08,2023-09-22,62.0
438,4576,3686,2023-09-12,1,159583,24.0,0,11817.0,17,10/09/23 11:22:10,2023-07-10,2023-09-18,64.0
439,4577,3682,2023-09-15,0,668167,30.0,0,66773.0,17,09/25/23 20:20:53,2023-07-06,2023-09-15,71.0
440,4578,3687,2023-09-16,0,455567,30.0,0,46986.0,17,09/25/23 20:21:46,2023-07-10,2023-09-16,68.0
441,4579,3686,2023-09-18,0,507900,23.290001,0,34839.0,17,09/25/23 20:24:21,2023-07-10,2023-09-18,70.0
